id,airport_ref,airport_ident,length_ft,width_ft,surface
265201,7228,0IL1,90,90,Concrete
265203,7231,0IL6,40,40,Concrete
265204,7231,0IL6,40,40,Concrete
265208,7243,0IS2,60,60,Concrete
265209,7246,0IS6,100,100,Concrete
265211,7262,0KY2,35,35,Concrete
265212,7263,0KY3,30,30,Concrete
265215,7273,0LA0,25,25,Concrete
265216,7277,0LA4,40,40,Concrete
265217,7278,0LA5,400,400,Concrete
265219,7281,0LA8,50,50,Concrete
265221,7291,0LL9,100,100,Concrete
265226,7305,0MA4,40,40,Concrete
265230,7310,0MD0,79,64,Concrete
265231,7313,0MD3,90,90,Concrete
265234,7319,0MD9,55,55,Concrete
265235,7326,0MI7,35,35,Concrete
265236,7328,0MI9,50,50,Concrete
252958,7329,0MN0,5500,700,Water
257060,7331,0MN2,11000,3000,Water
249433,7332,0MN3,5000,100,Water
249434,7332,0MN3,5000,100,Water
255483,7333,0MN4,5000,300,Water
265238,7338,0MN9,50,50,Concrete
269494,7343,0MO4,18,18,Concrete
269495,7346,0MO7,65,65,Concrete
269496,7348,0MO9,50,50,Concrete
265239,7352,0MS3,30,30,Concrete
269497,7360,0MT2,30,30,Concrete
269500,7370,0MU2,20,20,Concrete
269501,7371,0MU3,60,60,Concrete
269502,7373,0MU5,30,30,Concrete
269503,7374,0MU6,60,60,Concrete
265241,7377,0MY0,200,60,Gravel
269504,7378,0MY1,30,30,Concrete
269505,7386,0NC0,50,50,Concrete
269506,7388,0NC2,78,65,Concrete
269508,7390,0NC4,70,70,Concrete
269509,7391,0NC5,40,40,Concrete
269511,7395,0NC9,60,60,Concrete
269512,7402,0NE3,40,40,Concrete
269513,7403,0NE4,30,30,Concrete
269518,7410,0NJ4,40,35,Concrete
269519,7413,0NJ7,75,75,Gravel
269522,7420,0NK4,40,40,Concrete
249904,7426,0NM0,4210,250,Gravel
269525,7428,0NV1,40,40,Concrete
257074,7431,0NY3,1600,100,Gravel
269527,7433,0NY6,25,25,Concrete
249398,7434,0NY7,2000,75,Gravel
249173,7436,0O0,15840,4000,Water
269529,7441,0OH3,70,70,Concrete
248240,7443,0OH7,1300,70,Gravel
269530,7446,0OI0,12,12,Concrete
269531,7447,0OI1,30,30,Concrete
254281,7457,0OK4,2350,40,Gravel
269533,7460,0OK7,50,50,Concrete
258166,7466,0OR3,1950,100,Gravel
269538,7484,0PA8,90,90,Concrete
255580,7487,0PN1,7500,800,Water
269540,7489,0PN3,80,80,Concrete
269541,7497,0PS1,90,90,Concrete
269542,7498,0PS2,70,70,Concrete
269543,7501,0PS5,30,30,Concrete
269545,7504,0PS8,65,60,Concrete
269547,7518,0SD2,40,40,Concrete
257515,7519,0SD3,3700,50,Gravel
269549,7521,0SD5,16,16,Concrete
269553,7534,0TA6,50,50,Concrete
269554,7534,0TA6,20,15,Concrete
269555,7534,0TA6,20,15,Concrete
269556,7537,0TA9,35,35,Concrete
250328,7538,0TE0,2650,50,Gravel
250329,7538,0TE0,3250,50,Gravel
249472,7549,0TN1,8000,800,Water
249473,7549,0TN1,5000,500,Water
249474,7549,0TN1,7000,700,Water
269561,7551,0TN3,30,30,Concrete
269562,7552,0TN4,50,50,Concrete
269563,7555,0TN7,45,45,Concrete
269566,7561,0TS3,20,20,Concrete
269569,7571,0TX3,20,20,Concrete
269570,7572,0TX4,50,50,Concrete
254616,7596,0W0,9500,300,Water
249306,7597,0W7,10000,4000,Water
269572,7598,0WA0,48,16,Concrete
269575,7603,0WA5,24,12,Concrete
269578,7605,0WA7,20,20,Concrete
269579,7606,0WA8,40,40,Concrete
246874,7609,0WI1,10000,4000,Water
265244,7611,0WI3,60,60,Concrete
269581,7621,0WN4,100,100,Concrete
269584,7626,0XA0,61,54,Concrete
269585,7626,0XA0,56,56,Concrete
337659,337658,0XA1,30,30,Concrete
269586,7628,0XA2,40,40,Concrete
269587,7629,0XA3,27,27,Concrete
269588,7629,0XA3,30,27,Concrete
269591,7634,0XA8,20,24,Concrete
269592,7635,0XA9,46,46,Concrete
250366,7638,0XS2,3700,30,Gravel
269593,7639,0XS3,30,30,Concrete
269594,7640,0XS4,50,50,Concrete
269595,7641,0XS5,26,26,Concrete
254654,7644,0XS8,3200,30,Gravel
257783,7648,0Z3,1400,100,Water
254582,7649,10AK,800,80,Gravel
265246,7650,10AL,65,65,Concrete
265247,7653,10CA,30,30,Concrete
322732,322689,10CN,60,60,Asphalt
248708,7663,10ID,3000,40,Gravel
265250,7665,10IL,300,200,Concrete
269596,7666,10IN,40,20,Concrete
265252,7668,10KY,30,30,Concrete
252516,7671,10MA,4000,800,Water
265253,7672,10MI,100,100,Concrete
249494,7673,10MN,4000,500,Water
249495,7673,10MN,4000,1000,Water
265254,7675,10MS,50,50,Concrete
269599,7680,10NE,67,60,Concrete
269604,7688,10PN,200,75,Concrete
269606,7693,10TX,50,50,Concrete
328509,328506,10VG,30,30,Asphalt
264502,45941,10WY,4500,100,Grass
265262,7709,11GA,24,24,Concrete
251136,7714,11IN,2700,90,Gravel
265265,7715,11IS,40,40,Concrete
265266,7717,11KY,85,85,Concrete
256476,7718,11LA,2000,100,Water
256477,7718,11LA,2000,100,Water
326135,326133,11MT,1257,30,Gravel
326134,326133,11MT,1769,30,Gravel
269608,7728,11NC,40,40,Concrete
269610,7739,11TA,180,90,Concrete
269611,7744,11VA,45,45,Concrete
251942,7748,11WN,3000,350,Water
251943,7748,11WN,1800,350,Water
252648,7751,12AZ,2400,100,Gravel
265273,7756,12FD,40,40,Concrete
248994,7757,12FL,2463,200,Water
248995,7757,12FL,2721,200,Water
265274,7758,12GA,50,50,Concrete
248530,7759,12GE,2100,75,Water
252561,7760,12I,16000,2000,Water
252562,7760,12I,25000,2000,Water
265275,7766,12IS,50,50,Concrete
265277,7774,12MD,40,40,Concrete
269616,7791,12PA,180,150,Concrete
269620,7798,12TA,20,20,Concrete
265285,7809,13AR,40,40,Concrete
249221,7812,13CL,1950,50,Gravel
265291,7815,13FD,40,40,Concrete
265292,7816,13FL,500,200,Concrete
265293,7816,13FL,300,100,Concrete
265294,7821,13II,50,50,Concrete
265295,7826,13LA,50,20,Concrete
265296,7826,13LA,50,20,Concrete
265297,7826,13LA,50,20,Concrete
265298,7826,13LA,50,20,Concrete
265299,7827,13LL,25,25,Concrete
269624,7843,13NY,60,60,Concrete
269626,7846,13OK,40,40,Concrete
269627,7850,13PS,80,80,Concrete
251772,7852,13S,5000,4000,Water
269628,7853,13SC,20,20,Concrete
269629,7854,13TA,35,35,Concrete
269630,7856,13TN,37,37,Concrete
269633,7862,13WA,20,20,Concrete
248758,7866,13Z,10000,2000,Water
258142,7867,14AK,1300,80,Gravel
265307,7871,14CA,40,40,Concrete
265308,7872,14CL,65,65,Concrete
265309,7874,14CT,80,25,Concrete
265312,7884,14IS,40,40,Concrete
265313,7887,14L,50,40,Concrete
265314,7889,14LL,40,40,Concrete
265317,7893,14MN,52,52,Concrete
245457,7898,14NC,5000,150,Concrete
257406,7898,14NC,5000,150,Concrete
265318,7913,14SN,40,40,Concrete
265327,7943,15LA,835,102,Concrete
265328,7945,15LS,44,44,Concrete
265329,7948,15MI,30,30,Concrete
269641,7955,15NH,20,20,Concrete
269644,7959,15OH,50,50,Concrete
269650,7967,15TE,60,60,Concrete
269651,7968,15TN,40,40,Concrete
269652,7969,15TS,20,20,Concrete
251185,7977,16A,3000,300,Water
265337,7983,16CL,40,40,Concrete
269653,46075,16DE,50,50,Concrete
265338,7987,16GA,25,25,Concrete
265339,7989,16ID,75,75,Concrete
265340,7992,16IN,70,70,Concrete
254677,7994,16K,10000,1000,Water
265341,7996,16LA,65,65,Concrete
253488,8004,16MT,3300,40,Gravel
252895,8007,16NH,3700,350,Water
252896,8007,16NH,3300,350,Water
254669,8008,16NJ,15000,4000,Water
269654,8009,16NK,50,50,Concrete
269655,8010,16NY,25,25,Concrete
269656,8011,16OH,30,30,Concrete
254112,8019,16TA,5600,75,Gravel
269658,8021,16TN,75,75,Concrete
252234,8027,16WI,10000,4000,Water
252235,8027,16WI,10000,4000,Water
254259,8029,16Z,4000,350,Water
265345,8030,17AK,150,50,Concrete
249536,8035,17CL,1300,30,Gravel
250911,8036,17FA,5000,400,Water
250912,8036,17FA,6000,400,Water
265355,8045,17LA,20,20,Concrete
265356,8045,17LA,35,35,Concrete
265357,8045,17LA,35,35,Concrete
265358,8045,17LA,35,35,Concrete
265360,8049,17MI,25,25,Concrete
265361,8052,17MS,60,60,Concrete
269660,8055,17NE,40,40,Concrete
269664,8065,17PN,60,60,Concrete
269666,8072,17TS,50,50,Concrete
269667,8076,17WA,20,20,Concrete
265367,8083,18CA,50,50,Concrete
265371,8092,18IL,44,44,Concrete
265373,8098,18KY,40,40,Concrete
269668,45952,18MD,46,46,Concrete
269670,8112,18OK,50,50,Concrete
264639,45789,18TN,50,50,Concrete
269671,8119,18TS,55,55,Concrete
269673,8122,18WA,75,75,Gravel
265384,8132,19CO,55,55,Concrete
265385,8133,19FD,19,19,Concrete
265386,8134,19FL,47,47,Concrete
265387,8137,19II,30,30,Concrete
265388,8141,19KS,25,25,Concrete
265389,8143,19LA,20,20,Concrete
264246,45436,19LS,40,40,Concrete
265391,8146,19MI,60,60,Concrete
269674,8147,19MO,15,15,Concrete
333483,310115,19MT,6000,100,Asphalt
269675,8151,19NH,20,20,Gravel
252060,8159,19P,4000,1000,Water
250287,8162,19T,13000,1200,Water
269677,8166,19TS,24,20,Concrete
257271,8179,1AK4,2100,60,Gravel
265393,8180,1AK5,40,40,Concrete
265394,8180,1AK5,40,40,Concrete
265395,8180,1AK5,40,40,Concrete
257040,8181,1AK6,1800,50,Gravel
265396,8182,1AK7,40,40,Concrete
265398,8185,1AL0,40,40,Concrete
265401,8191,1AL6,50,50,Concrete
265402,8192,1AL7,50,50,Concrete
265403,8202,1AR7,40,40,Concrete
265406,8210,1AZ5,20,20,Concrete
257673,8220,1C9,3000,60,Water
265410,8223,1CA2,65,65,Concrete
251687,8225,1CA4,2250,50,Gravel
265412,8226,1CA5,36,36,Concrete
254075,8227,1CA6,2340,60,Gravel
265413,8228,1CA7,57,57,Concrete
265417,8235,1CD5,42,42,Concrete
265419,8239,1CL3,71,71,Concrete
265420,8240,1CL4,40,40,Concrete
265421,8241,1CL5,38,38,Concrete
265422,8242,1CL6,45,45,Concrete
265423,8243,1CL8,48,48,Concrete
265424,8244,1CL9,65,65,Concrete
265425,8245,1CO0,84,84,Concrete
265426,8246,1CO1,20,20,Concrete
249468,8248,1CO3,3000,30,Gravel
249469,8248,1CO3,5000,50,Gravel
265428,8254,1CO9,92,92,Concrete
265432,8276,1FA5,50,50,Concrete
322114,322113,1FA9,2650,25,Asphalt
265434,8282,1FD6,70,70,Concrete
265435,8283,1FD7,30,30,Concrete
265436,8284,1FD8,30,30,Concrete
256858,8285,1FL0,5250,100,Water
256859,8285,1FL0,5250,100,Water
265438,8287,1FL2,40,40,Concrete
265439,8289,1FL4,12,12,Concrete
251965,8290,1FL5,3000,100,Water
265440,8291,1FL6,65,65,Concrete
265441,8292,1FL7,60,60,Concrete
265442,8293,1FL8,50,50,Concrete
265443,8294,1FL9,100,100,Concrete
265444,8298,1GA1,90,90,Concrete
265449,8314,1GE8,62,62,Concrete
265455,8330,1IA7,30,60,Concrete
265456,8332,1ID2,30,30,Concrete
265457,8335,1ID5,40,40,Concrete
265458,8336,1ID6,50,32,Concrete
265459,8338,1ID8,30,30,Concrete
265460,8345,1II6,50,50,Concrete
265461,8346,1II7,50,40,Concrete
248946,8364,1IN7,8000,2500,Water
265465,8370,1IS7,36,36,Concrete
269678,8376,1JY4,55,55,Concrete
250408,8383,1KC,4000,140,Gravel
265467,8394,1KY0,100,100,Concrete
265468,8395,1KY1,31,31,Concrete
265469,8396,1KY2,50,50,Concrete
265471,8398,1KY4,75,75,Concrete
264247,45428,1KY8,40,40,Concrete
265475,8411,1LA7,37,30,Concrete
265477,8413,1LA9,50,50,Concrete
265478,8413,1LA9,50,50,Concrete
265479,8413,1LA9,24,24,Concrete
265480,8413,1LA9,24,24,Concrete
265481,8413,1LA9,24,24,Concrete
265482,8413,1LA9,24,24,Concrete
265483,8413,1LA9,24,24,Concrete
265484,8413,1LA9,24,24,Concrete
265485,8415,1LL1,100,100,Concrete
265486,8421,1LL9,60,40,Concrete
265487,8423,1LS1,50,50,Concrete
265488,8424,1LS2,40,40,Concrete
265489,8430,1MA0,40,40,Concrete
265490,8431,1MA1,40,40,Concrete
265491,8432,1MA2,120,120,Concrete
265492,8433,1MA4,132,132,Concrete
265493,8435,1MA6,50,50,Concrete
265497,8439,1MD0,50,50,Concrete
265498,8442,1MD4,67,67,Concrete
265499,8442,1MD4,40,40,Concrete
265502,8445,1MD7,35,35,Concrete
265503,8447,1MD9,51,51,Concrete
250382,8448,1ME,15000,1100,Water
253899,8450,1MI0,7500,500,Water
265505,8452,1MI2,64,64,Concrete
265506,8463,1MN3,50,50,Concrete
265507,8466,1MN6,50,50,Concrete
265508,8467,1MN7,55,55,Concrete
265509,8469,1MN9,45,45,Concrete
269680,8470,1MO1,110,70,Concrete
244169,8472,1MO3,3200,50,Asphalt
265510,8479,1MS1,40,40,Concrete
265511,8481,1MS3,35,35,Concrete
265512,8482,1MS4,120,80,Concrete
265513,8485,1MS7,23,23,Concrete
269681,8489,1MT1,40,40,Concrete
269682,8493,1MT5,40,40,Concrete
269683,8496,1MT8,45,45,Concrete
250690,8499,1MU1,1480,200,Water
269684,8501,1MU3,50,50,Concrete
269686,8534,1NJ0,40,40,Concrete
269695,8546,1NK2,80,40,Concrete
269696,8547,1NK3,110,110,Concrete
246550,8555,1NV1,2650,35,Gravel
269699,8556,1NV2,100,100,Concrete
253569,8560,1NY5,1570,40,Gravel
258074,8565,1O0,9000,1000,Water
258075,8565,1O0,3200,1000,Water
269703,8580,1OH5,50,50,Concrete
269704,8581,1OH6,35,35,Concrete
269707,8595,1OK4,40,40,Concrete
269708,8603,1OR1,70,30,Concrete
269709,8604,1OR2,80,80,Concrete
269712,8615,1PA2,40,38,Concrete
269714,8621,1PA8,40,40,Gravel
255322,8630,1PS4,2800,195,Gravel
269718,8631,1PS5,61,51,Concrete
269720,8633,1PS7,70,35,Concrete
269721,8634,1PS8,60,60,Concrete
269722,8653,1SD7,50,50,Concrete
269723,8655,1SD9,67,52,Concrete
269724,8658,1TA0,70,70,Concrete
269725,8659,1TA1,35,35,Concrete
269726,8661,1TA3,40,40,Concrete
269727,8664,1TA6,10,10,Concrete
269728,8666,1TA9,20,20,Concrete
258051,8667,1TE0,4000,20,Gravel
256546,8675,1TE8,2500,300,Water
269729,8681,1TN4,50,50,Concrete
269730,8682,1TN5,40,40,Concrete
269734,8692,1TS5,40,40,Concrete
269736,8712,1UT9,52,51,Concrete
257858,8718,1VA5,6000,50,Water
264640,45897,1WA0,45,45,Concrete
269741,8730,1WA4,50,50,Concrete
269742,8731,1WA5,40,40,Concrete
269744,8734,1WA8,40,40,Concrete
258187,8742,1WI5,10000,1000,Water
258188,8742,1WI5,5000,1000,Water
258189,8742,1WI5,5000,1000,Water
269745,45953,1WT6,40,40,Concrete
269747,8760,1XA9,60,60,Concrete
255222,8761,1XS0,3600,40,Gravel
269749,8766,1XS5,95,95,Concrete
254022,8775,1Z9,8000,4000,Water
250050,8780,20CL,3500,30,Gravel
265519,8781,20CO,40,32,Concrete
265520,8782,20CT,25,25,Concrete
265521,8782,20CT,25,25,Concrete
265523,8789,20IL,54,46,Concrete
265524,8795,20LA,40,40,Concrete
265525,8797,20MA,42,42,Concrete
264248,45447,20ME,22,22,Concrete
269751,8802,20NE,40,40,Concrete
330673,330672,20NR,60,60,Concrete
269754,8809,20PA,360,120,Concrete
269756,8815,20TX,60,50,Concrete
265527,8821,21AK,2300,50,Gravel
265533,8826,21CL,100,95,Concrete
257152,8833,21H,5000,2500,Water
265535,8834,21II,30,30,Concrete
265536,8835,21IL,50,50,Concrete
255673,8837,21JY,4000,250,Water
265537,8838,21KS,60,60,Concrete
247350,8842,21M,10000,3000,Water
254198,8845,21MN,10560,2000,Water
254199,8845,21MN,6580,1500,Water
269757,8849,21NC,50,50,Concrete
269760,8856,21OH,32,20,Concrete
269763,8859,21OR,46,46,Concrete
269766,8863,21TA,45,45,Concrete
269767,8866,21TS,40,40,Concrete
265540,8871,21WI,86,56,Concrete
265548,8875,22AR,40,40,Concrete
265549,8876,22AZ,86,86,Concrete
248703,8877,22CA,10000,2400,Water
264250,45328,22CD,65,65,Concrete
256068,8878,22CL,1600,20,Gravel
264251,45348,22FD,20,20,Concrete
265551,8891,22KS,83,83,Concrete
255324,8899,22MN,10000,5000,Water
264641,45678,22NA,40,40,Concrete
269773,8907,22OG,100,100,Concrete
269777,8913,22SC,35,35,Concrete
269778,8916,22TN,60,35,Concrete
264642,45845,22TX,40,40,Concrete
269780,8918,22VA,70,70,Concrete
269782,8923,22WV,30,30,Concrete
334041,8926,23A,3221,80,Asphalt
265560,8932,23CL,50,50,Concrete
256497,8934,23CO,4000,40,Gravel
265565,8941,23IA,40,40,Concrete
265566,8942,23IL,40,40,Concrete
265567,8942,23IL,40,40,Concrete
265568,8943,23IN,50,50,Concrete
246773,8952,23MD,3000,100,Water
269784,8959,23NC,40,40,Concrete
244038,8960,23ND,4000,60,Asphalt
269785,8966,23OH,20,20,Concrete
269787,8968,23OK,40,40,Concrete
269789,8973,23TE,40,40,Concrete
265572,8980,23WI,45,45,Concrete
264643,45817,23XA,30,30,Concrete
240672,8986,24AR,2500,20,Concrete
246872,8987,24AZ,3950,35,Gravel
264252,45327,24CD,36,36,Concrete
247547,8993,24FA,15000,4000,Water
247548,8993,24FA,15000,4000,Water
265582,8996,24GA,25,25,Concrete
265584,9005,24LA,400,200,Concrete
255648,9021,24NY,2500,100,Gravel
269793,9024,24OK,40,40,Concrete
264644,45737,24PN,45,45,Concrete
269795,45737,24PN,45,45,Concrete
269796,9030,24TE,65,50,Concrete
269797,9031,24TS,30,30,Concrete
254413,9032,24TX,4200,100,Gravel
251935,9039,25AK,2000,30,Gravel
251936,9039,25AK,1200,30,Gravel
269801,45334,25CD,1717,100,Gravel
265597,9048,25FD,40,40,Concrete
265600,9057,25KY,50,50,Concrete
265602,9060,25LS,50,50,Concrete
255720,9064,25MN,6200,570,Water
265604,9066,25MS,60,60,Concrete
248555,9073,25OH,2400,50,Gravel
269806,9077,25PA,65,65,Concrete
264646,45756,25PN,70,70,Concrete
240699,9078,25TA,3600,75,Concrete
264647,45787,25TN,45,45,Concrete
265605,9085,25WI,30,30,Concrete
265607,9094,26CN,20,20,Concrete
265610,9098,26FL,40,40,Concrete
265612,9105,26KY,50,50,Concrete
265613,9108,26LS,500,200,Concrete
269808,9119,26NY,30,30,Concrete
264512,45729,26OG,1275,35,Gravel
269810,9124,26PN,40,40,Concrete
269811,9125,26SD,20,20,Concrete
269813,9127,26TE,80,80,Concrete
269814,9128,26TS,40,40,Concrete
264648,45844,26XA,40,40,Concrete
265614,9135,27AK,75,75,Gravel
265615,9137,27AR,60,60,Concrete
265616,9142,27CN,20,20,Concrete
265617,9144,27FA,80,56,Concrete
265619,9149,27II,80,80,Concrete
265620,9150,27IL,40,40,Concrete
265621,9151,27IN,100,100,Concrete
265623,9155,27LA,40,40,Concrete
250615,9158,27MA,3500,75,Water
326873,326872,27MD,3250,50,Asphalt
269821,9173,27SC,40,40,Concrete
269822,9174,27SD,35,35,Concrete
269824,9176,27TE,40,40,Concrete
269825,9177,27TN,74,62,Concrete
269826,9178,27TS,50,30,Concrete
269827,9179,27TX,50,50,Concrete
269828,9180,27VA,55,55,Concrete
265626,9193,28CO,30,30,Concrete
265627,9193,28CO,30,30,Concrete
265629,9195,28FD,50,50,Concrete
265630,9197,28GA,20,20,Concrete
265631,9204,28LA,40,40,Concrete
265632,9206,28LS,34,34,Concrete
255428,9210,28MN,7000,2000,Water
269833,9221,28PN,45,45,Concrete
264649,45814,28XA,40,40,Concrete
247440,9233,29A,4000,200,Water
265633,9235,29AR,40,40,Concrete
265635,9239,29CL,50,50,Concrete
265636,9241,29CO,30,25,Concrete
251406,9243,29FA,4000,200,Water
265638,9245,29FL,50,50,Concrete
265641,9253,29LA,48,48,Concrete
256319,9255,29LS,4000,250,Water
256320,9255,29LS,4000,250,Water
264072,45453,29ME,5000,200,Water
264650,45784,29TN,50,50,Concrete
269841,9276,29TS,50,50,Concrete
264483,45869,29VT,10000,2000,Water
269842,45869,29VT,10000,2000,Water
264651,45843,29XA,40,40,Concrete
269844,9281,29XS,118,103,Concrete
249925,9283,2A4,4100,200,Water
257616,9293,2AK5,1700,60,Gravel
256969,9295,2AK7,1000,25,Gravel
257379,9296,2AK8,3200,75,Gravel
250099,9297,2AK9,1800,60,Gravel
265645,9300,2AL2,50,50,Concrete
265646,9302,2AL4,90,50,Concrete
264253,45285,2AN2,42,42,Concrete
265647,9310,2AR3,40,40,Concrete
265648,9316,2AR9,40,40,Concrete
265651,9323,2AZ6,20,20,Concrete
247827,9326,2AZ9,5480,100,Gravel
247828,9326,2AZ9,4480,100,Gravel
265653,9336,2CA1,40,40,Concrete
265654,9340,2CA5,44,44,Concrete
265655,9341,2CA6,50,50,Concrete
269847,45326,2CD2,42,42,Concrete
264254,45332,2CD7,25,25,Concrete
265658,9345,2CL0,65,65,Concrete
265659,9346,2CL1,30,30,Concrete
265660,9349,2CL4,45,45,Concrete
265661,9350,2CL5,37,37,Concrete
265662,9351,2CL6,60,60,Concrete
265663,9352,2CL7,50,50,Concrete
265664,9353,2CL8,75,75,Concrete
264255,45306,2CN2,25,25,Concrete
264218,45315,2CN3,1400,60,Gravel
264256,45305,2CN6,104,104,Concrete
264140,45310,2CN8,3170,75,Gravel
265665,9355,2CO0,150,100,Concrete
265666,9359,2CO4,40,40,Concrete
265667,9361,2CO6,75,75,Concrete
265669,9363,2CO8,50,50,Concrete
265670,9364,2CO9,20,20,Concrete
249912,9366,2D3,3000,20,Water
264257,45346,2FA8,40,40,Concrete
265674,9385,2FD3,28,28,Concrete
265675,9385,2FD3,28,32,Concrete
265676,9386,2FD4,30,30,Concrete
265677,9387,2FD5,35,35,Concrete
265678,9389,2FD7,32,32,Concrete
265679,9389,2FD7,28,28,Concrete
265680,9389,2FD7,28,28,Concrete
265683,9394,2FL2,100,65,Concrete
265686,9398,2FL7,330,150,Concrete
265687,9400,2FL9,30,30,Concrete
246954,9401,2G6,2500,150,Water
265688,9413,2GE1,30,30,Concrete
265693,9429,2IA2,70,70,Concrete
265694,9430,2IA3,30,30,Concrete
265695,9431,2IA4,48,48,Concrete
265696,9432,2IA5,25,25,Concrete
265697,9433,2IA6,72,60,Concrete
265698,9434,2IA7,60,60,Concrete
265699,9435,2IA8,25,25,Concrete
239986,9438,2ID4,4200,50,Asphalt
264155,45391,2ID5,1300,30,Gravel
264258,45400,2ID9,22,10,Concrete
264259,45409,2IG3,50,50,Concrete
265700,9371,2IG5,50,50,Concrete
264260,45405,2IG6,46,46,Concrete
265701,9444,2II4,30,30,Concrete
265702,9445,2II5,150,100,Concrete
265703,9447,2II7,16,16,Concrete
265704,9448,2II8,30,30,Concrete
265706,9458,2IL8,25,25,Concrete
265709,9469,2IS1,250,80,Concrete
269855,42784,2JY9,20,20,Concrete
265710,9497,2KY0,24,24,Concrete
265711,9499,2KY2,50,50,Concrete
265712,9503,2KY6,60,60,Concrete
265714,9506,2KY9,50,50,Concrete
265716,9510,2LA2,61,59,Concrete
265717,9517,2LA9,30,30,Concrete
265718,9523,2LL6,100,100,Concrete
265719,9525,2LL8,25,25,Concrete
265720,9527,2LS0,35,35,Concrete
249716,9529,2M5,15000,2000,Water
265721,9531,2MA2,32,32,Concrete
265724,9534,2MA5,60,24,Concrete
253642,9535,2MA6,2000,150,Water
253643,9535,2MA6,2000,150,Water
249802,9536,2MA7,3000,150,Water
265725,9537,2MA8,20,15,Gravel
265726,9538,2MA9,26,24,Concrete
265730,9548,2MI1,64,36,Concrete
265731,9549,2MI2,20,20,Concrete
265732,9559,2MN3,45,45,Concrete
248553,9560,2MN5,5000,3000,Water
265733,9575,2MS0,30,30,Concrete
265735,9577,2MS2,20,20,Concrete
265736,9578,2MS3,25,25,Concrete
265739,9581,2MS6,20,20,Concrete
269858,9589,2MT4,75,75,Concrete
269859,9591,2MT6,75,75,Concrete
269861,9592,2MU0,45,41,Concrete
269862,9593,2MU1,60,60,Concrete
264261,45483,2MY3,80,80,Concrete
248431,9598,2N7,5500,150,Water
269863,9603,2NC2,50,50,Concrete
269866,9610,2NC9,90,90,Concrete
269867,9615,2ND4,50,37,Concrete
264262,45527,2NH6,35,35,Concrete
269877,9637,2NJ9,30,30,Concrete
250603,9638,2NK0,15000,4000,Water
269882,9646,2NK8,40,28,Concrete
269883,9649,2NV3,30,30,Concrete
269884,9650,2NV8,46,46,Concrete
269885,9652,2NY3,25,25,Concrete
248686,9658,2NY9,5000,150,Water
264726,45725,2OG2,200,200,Gravel
252591,9666,2OG3,3000,300,Water
269890,9668,2OH1,50,50,Concrete
269891,9671,2OH5,35,35,Concrete
269893,9679,2OI5,30,30,Concrete
269894,9680,2OI6,85,85,Concrete
269895,9681,2OI7,75,75,Concrete
256763,9687,2OK2,2702,30,Concrete
250968,9699,2OR4,5100,80,Gravel
269898,9703,2OR9,80,80,Concrete
269899,9706,2P5,100,100,Concrete
269902,9725,2PN8,52,52,Concrete
269908,9732,2PS6,50,50,Concrete
269909,9733,2PS7,10,10,Concrete
269910,9734,2PS8,48,30,Concrete
269911,9735,2PS9,100,45,Concrete
246854,9738,2R3,5000,500,Water
252864,9747,2SC3,5000,200,Water
246827,9748,2SC4,5000,200,Water
269914,9750,2SC6,130,100,Concrete
269915,9754,2SD1,60,60,Concrete
246411,9756,2SD3,3000,100,Gravel
269917,9759,2SD6,40,40,Concrete
269918,9768,2TA2,40,40,Concrete
269919,9771,2TA5,32,20,Concrete
269920,9771,2TA5,32,20,Concrete
269921,9771,2TA5,32,20,Concrete
269922,9771,2TA5,32,20,Concrete
269923,9773,2TA7,48,18,Concrete
245973,9784,2TE8,3600,38,Asphalt
269927,9785,2TE9,40,40,Concrete
269928,9786,2TN0,50,50,Concrete
269929,9787,2TN1,60,60,Concrete
253328,9790,2TN4,2785,40,Concrete
269930,9791,2TN5,50,50,Concrete
269931,9792,2TN6,40,40,Concrete
269932,9795,2TN9,50,50,Concrete
242686,9802,2TS6,3200,36,Concrete
269934,9803,2TS7,20,20,Concrete
269936,9815,2TX9,80,80,Concrete
256101,9822,2UT3,3000,50,Gravel
269938,9829,2VA4,58,58,Concrete
269939,9832,2VA7,50,50,Concrete
264263,45520,2VE2,60,60,Concrete
245298,9835,2VG2,5100,100,Asphalt
269942,9839,2VG6,25,25,Concrete
269943,9842,2VG9,40,40,Concrete
253287,9843,2VT2,10000,100,Water
247477,9849,2WA2,15000,1000,Water
269945,9851,2WA5,20,20,Concrete
251054,9852,2WA6,1800,30,Gravel
257884,9853,2WA8,3000,60,Gravel
250604,9854,2WA9,2600,60,Gravel
269946,9872,2WV2,40,40,Concrete
269947,9875,2WV6,50,50,Concrete
249126,9879,2X2,3600,400,Water
269948,9883,2XA3,50,50,Concrete
264653,45800,2XA8,40,40,Concrete
264654,45841,2XA9,45,45,Concrete
269950,9888,2XS0,50,50,Concrete
269951,9897,2XS9,70,70,Concrete
256024,9901,2Y3,7500,2000,Water
256538,9902,2Z1,5000,500,Water
247929,9905,2Z5,3000,300,Water
247930,9905,2Z5,5000,300,Water
253761,9906,2Z6,4000,500,Water
265745,9911,30CL,66,65,Concrete
256867,9912,30CO,1150,30,Gravel
265746,9914,30FA,41,40,Concrete
265748,9916,30FL,60,60,Concrete
265749,9918,30II,85,80,Concrete
265750,9919,30IL,40,40,Concrete
